# Buddhist_ch1,Buddhist_ch2,Buddhist_ch3,Buddhist_ch4,Buddhist_ch5,Buddhist_ch6,Buddhist_ch7,Buddhist_ch8,Buddhist_ch9,Buddhist_ch10,Buddhist_ch11,Buddhist_ch12,Buddhist_ch13,Buddhist_ch14,Buddhist_ch15,Buddhist_ch16,Buddhist_ch17,Buddhist_ch18,Buddhist_ch19,Buddhist_ch20,Buddhist_ch21,Buddhist_ch22,Buddhist_ch23,Buddhist_ch24,Buddhist_ch25,Buddhist_ch26,Buddhist_ch27,Buddhist_ch28,Buddhist_ch29,Buddhist_ch30,Buddhist_ch31,Buddhist_ch32,Buddhist_ch33,Buddhist_ch34,Buddhist_ch35,Buddhist_ch36,Buddhist_ch37,Buddhist_ch38,Buddhist_ch39,Buddhist_ch40,Buddhist_ch41,Buddhist_ch42,Buddhist_ch43,Buddhist_ch44,Buddhist_ch45,Buddhist_ch46,TaoTeChing_ch1,TaoTeChing_ch2,TaoTeChing_ch3,TaoTeChing_ch4,TaoTeChing_ch5,TaoTeChing_ch6,TaoTeChing_ch7,TaoTeChing_ch8,TaoTeChing_ch9,TaoTeChing_ch10,TaoTeChing_ch11,TaoTeChing_ch12,TaoTeChing_ch13,TaoTeChing_ch14,TaoTeChing_ch15,TaoTeChing_ch16,TaoTeChing_ch17,TaoTeChing_ch18,TaoTeChing_ch19,TaoTeChing_ch20,TaoTeChing_ch21,TaoTeChing_ch22,TaoTeChing_ch23,TaoTeChing_ch24,TaoTeChing_ch25,TaoTeChing_ch26,TaoTeChing_ch27,TaoTeChing_ch28,TaoTeChing_ch29,TaoTeChing_ch30,TaoTeChing_ch31,TaoTeChing_ch32,TaoTeChing_ch33,TaoTeChing_ch34,TaoTeChing_ch35,TaoTeChing_ch36,TaoTeChing_ch37,TaoTeChing_ch38,TaoTeChing_ch39,TaoTeChing_ch40,TaoTeChing_ch41,TaoTeChing_ch42,TaoTeChing_ch43,TaoTeChing_ch44,TaoTeChing_ch45,TaoTeChing_ch46,TaoTeChing_ch47,TaoTeChing_ch48,TaoTeChing_ch49,TaoTeChing_ch50,TaoTeChing_ch51,TaoTeChing_ch52,TaoTeChing_ch53,TaoTeChing_ch54,TaoTeChing_ch55,TaoTeChing_ch56,TaoTeChing_ch57,TaoTeChing_ch58,TaoTeChing_ch59,TaoTeChing_ch60,TaoTeChing_ch61,TaoTeChing_ch62,TaoTeChing_ch63,TaoTeChing_ch64,TaoTeChing_ch65,TaoTeChing_ch66,TaoTeChing_ch67,TaoTeChing_ch68,TaoTeChing_ch69,TaoTeChing_ch70,TaoTeChing_ch71,TaoTeChing_ch72,TaoTeChing_ch73,TaoTeChing_ch74,TaoTeChing_ch75,TaoTeChing_ch76,TaoTeChing_ch77,TaoTeChing_ch78,TaoTeChing_ch79,TaoTeChing_ch80,TaoTeChing_ch81
4.843039,3.984333,3.986332,inf,inf,4.193770,4.155453,3.780665,3.219086,3.348517,3.505812,inf,inf,nan,3.204676,inf,4.058059,3.786251,3.757672,inf,3.654606,3.559124,3.439678,4.238810,4.024714,4.209900,inf,3.257356,4.568239,5.115604,3.791776,3.367211,4.024714,3.390688,3.669444,3.672360,4.039158,4.797393,inf,inf,4.344732,4.187425,3.074234,3.855327,3.355140,inf,3.006683,3.242863,3.362603,3.250645,4.255386,3.420808,3.120138,2.870369,3.623540,3.123883,3.453377,3.411099,3.326842,3.222860,3.163127,3.140198,2.890372,2.591453,3.430332,3.236945,3.163644,2.979896,3.062792,3.250645,2.910783,3.111288,2.980268,3.413765,3.695091,3.403691,3.439678,3.261340,3.970114,3.257356,3.133126,4.185505,3.299527,1.813845,3.172339,2.943052,2.729330,3.163644,3.583519,3.348517,4.255386,2.981533,3.047912,3.145785,2.840330,4.104246,2.842717,3.646101,3.071267,3.208366,3.111288,3.428441,3.432685,3.623540,2.990707,3.008566,3.096794,3.021554,3.217335,3.236945,3.511969,3.022718,3.273458,2.900681,3.767381,3.328106,2.935858,3.021554,3.735112,2.858102,3.224897,3.348517,3.184265,3.093104,2.642153,4.532079,3.100978
3.393561,3.614597,3.843724,3.833746,inf,3.842905,4.393915,4.274540,3.181514,3.037673,3.295303,inf,inf,nan,3.586979,inf,4.093789,4.312396,3.446828,inf,inf,3.022287,3.051758,3.994732,2.740914,3.272675,2.909150,3.090353,4.257395,4.602027,2.948577,3.056367,3.570028,3.490334,3.299708,3.799250,3.653027,4.486549,4.497458,inf,4.524303,3.475407,2.763390,3.635643,3.222633,4.125049,2.839680,2.865253,3.219995,2.899779,3.048662,2.763390,2.876060,2.968680,3.312696,2.869703,3.632948,4.342708,2.932471,3.147018,3.332989,3.204507,3.403857,3.575743,2.816420,3.195599,3.078792,3.392511,3.017262,3.209299,2.834940,3.899056,3.665639,3.549830,2.807907,3.006922,3.307171,2.838925,3.312696,3.090353,3.403857,3.416516,2.550948,3.172339,2.119661,2.901706,3.031462,2.732218,3.272675,2.926101,3.597969,3.195599,2.434000,3.114748,3.096976,3.069942,2.926101,3.335256,3.035446,3.167020,3.046682,3.229169,4.508135,3.568109,3.431902,3.155867,3.204074,2.987402,2.730080,3.217062,3.312696,3.014942,3.188606,2.850486,3.547698,3.128834,3.139823,3.057283,3.265041,3.037673,3.428862,3.081179,2.873421,3.331566,3.205909,2.978781,3.213783
3.653266,3.284974,inf,3.927772,inf,inf,inf,inf,3.501533,inf,4.410866,inf,inf,nan,3.401197,inf,inf,inf,inf,inf,inf,3.688879,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.607620,3.519392,inf,5.040398,inf,inf,inf,inf,4.626700,inf,3.908007,inf,3.246120,2.443291,3.372618,inf,2.407445,2.862881,3.126914,2.970086,2.750629,2.983073,2.704333,3.303325,2.770632,inf,2.649159,2.840655,2.702464,2.983073,2.899546,inf,3.492358,2.320444,inf,2.393746,2.498606,2.302585,3.020127,3.682590,3.220207,2.851891,2.704333,3.401197,2.673554,3.126914,2.254930,2.636500,inf,2.456327,2.943052,2.901706,1.366684,2.601504,2.714673,3.086893,3.401197,3.065613,2.484907,2.610178,2.582393,inf,inf,2.346091,2.802901,2.614662,2.711740,2.561982,2.696814,inf,inf,3.043387,2.623512,3.607620,2.524928,2.616889,3.463779,2.924182,inf,2.936059,2.547897,inf,3.289626,inf,3.329647,2.891913,inf,inf,3.054624,2.452637,2.943052,2.817395,inf,2.426015
3.952184,3.666044,3.448587,3.260272,3.656610,4.704596,4.666279,3.853756,3.410372,inf,3.670064,inf,inf,nan,3.656610,inf,3.470273,3.891612,3.719192,inf,3.659631,3.800451,3.838932,3.853756,3.986233,inf,3.293086,inf,3.633879,4.383976,3.060149,4.301685,4.882113,4.268498,3.630964,3.556804,4.096863,inf,4.769822,inf,4.999399,3.933553,inf,3.816846,3.519392,3.501533,2.871124,3.550956,3.145785,2.721750,3.667600,3.382327,3.225498,2.928967,3.238486,3.085403,4.108044,3.575351,3.015090,2.881311,2.995732,3.264429,2.983073,2.899546,3.483012,3.257356,2.756364,3.075547,2.918657,2.909096,2.592494,3.622114,3.204834,3.475620,3.656610,2.988325,3.453878,2.957546,3.585060,2.736335,2.588845,3.800451,2.914473,2.729330,3.031462,2.601504,2.055237,3.041636,inf,3.054624,3.321026,2.811870,3.135089,3.275540,3.148423,3.607620,2.701839,3.372618,2.769740,2.967153,2.870075,3.154959,3.884619,3.190831,3.298800,2.767353,3.092810,2.958678,2.713075,3.372618,3.238486,3.490038,3.017318,2.862201,3.728901,3.401197,2.974452,3.161411,3.291166,3.310037,3.354652,3.512769,2.910783,3.198465,3.072808,3.342306,2.793000
3.718780,3.075465,3.666792,3.478477,2.682404,3.450581,3.835913,inf,3.172818,2.682404,3.389004,3.713721,inf,nan,3.231710,inf,3.738519,3.957126,3.091559,inf,3.884372,2.893010,3.557872,3.716538,3.155867,3.890360,inf,2.937816,3.352820,4.449490,inf,2.701097,3.281525,3.158324,4.043051,3.902126,3.695223,3.928547,4.142189,inf,4.169033,4.254480,2.408121,inf,3.493745,inf,2.966951,2.653824,3.322870,2.628037,3.242699,3.304000,3.291013,2.724982,3.160159,2.737578,3.022266,3.294291,3.859676,2.994481,3.161582,2.983369,3.506733,3.769779,3.660098,2.917405,2.656757,3.181083,2.714673,3.277678,3.028977,3.890360,3.233294,3.094225,3.028977,3.084151,3.298475,2.994481,2.845855,2.532351,2.957427,3.172818,2.585758,3.163644,2.732218,2.714673,3.041636,1.798733,3.263979,3.231710,inf,3.120138,2.472959,3.249894,3.147172,2.744985,2.596478,3.235400,3.341054,3.091559,2.954459,2.815008,3.806292,3.304000,3.567047,2.741706,3.326561,2.783273,2.570832,3.014483,2.898535,2.803513,2.953918,2.816143,3.997147,2.773564,3.242699,3.048588,2.866266,2.885136,3.329006,2.773564,3.466712,2.773564,3.085641,2.970086,3.061246
3.338961,inf,inf,inf,inf,3.788305,inf,3.486772,3.246120,inf,inf,inf,inf,nan,inf,inf,inf,3.727360,inf,inf,inf,3.086893,3.236945,inf,2.723369,2.561982,inf,2.851891,inf,3.264953,inf,inf,3.821981,2.894062,inf,3.011482,3.339800,3.352207,3.251545,inf,3.481122,3.272675,inf,3.449862,3.407820,inf,3.574173,2.837397,3.236945,3.394486,inf,3.218075,inf,3.534937,inf,2.998226,3.394486,inf,inf,3.366701,inf,3.140198,3.074234,inf,inf,3.930093,3.263979,2.839745,inf,inf,3.401197,inf,3.773751,inf,3.492358,inf,inf,2.687639,2.871502,3.545038,3.074234,3.433467,2.802901,3.583519,3.272675,3.086893,inf,3.263979,1.511952,inf,3.156774,2.687639,2.498606,2.673554,3.061246,3.149475,3.636199,3.698781,inf,3.698781,3.804435,3.481122,2.915648,inf,3.337281,inf,3.698781,3.420808,2.943052,3.096794,3.564649,2.920321,3.171061,inf,inf,2.282174,2.463627,inf,3.329647,3.492358,inf,inf,3.583519,2.484907,inf,3.780040,2.628748
3.600585,3.040798,3.239078,3.986664,3.257356,3.062888,3.462306,4.147649,3.213851,inf,3.617384,inf,inf,nan,inf,inf,inf,3.695091,inf,inf,4.112752,3.289626,3.204676,3.689504,3.586979,inf,3.240406,inf,inf,3.478922,3.262881,inf,2.937338,3.757672,2.508250,4.130505,3.878116,4.013085,3.565849,inf,4.050839,3.933553,inf,3.764166,2.854824,inf,3.195330,3.778083,2.746531,3.159484,2.921772,2.983073,3.028977,3.502668,2.762157,3.312530,inf,inf,2.845602,3.131699,4.142000,2.793624,3.735112,3.305011,3.195330,3.551250,3.120138,3.409462,3.492358,inf,2.910783,3.222860,3.741482,3.202024,3.001944,3.312530,3.806662,3.170180,2.983073,2.616889,3.388538,3.747771,2.861793,3.348517,2.926101,3.401197,3.054624,3.231710,inf,1.735095,3.124505,inf,3.362217,inf,2.917405,2.693556,3.054624,2.567899,2.876286,3.208366,3.314021,2.990707,3.341524,3.185806,2.644134,3.375551,2.730610,3.532380,2.742547,3.064525,3.185806,3.783931,3.229952,3.299935,3.532380,3.348517,2.921772,2.381087,3.643951,2.910783,3.760117,2.910783,3.897823,3.348517,3.772166,3.198465,3.636199
4.213561,inf,4.532542,4.344227,inf,inf,inf,4.158639,3.917987,inf,4.480747,inf,inf,nan,3.817652,inf,inf,inf,inf,inf,4.123741,inf,3.359507,inf,3.597969,inf,inf,inf,4.141494,3.995712,4.169750,3.566847,4.493848,4.024075,3.589273,4.141494,4.257905,4.024075,inf,inf,4.611134,4.696581,inf,3.775155,inf,3.662574,3.350161,3.789073,3.908813,3.026632,3.279335,3.196795,2.837234,3.860231,3.196795,3.670093,inf,3.330927,3.000432,4.038568,3.348270,3.262759,inf,3.316001,inf,3.012933,3.386540,3.623184,3.503348,3.719780,2.550804,3.783156,inf,3.087356,3.817652,4.016667,inf,3.436582,2.738650,2.974452,3.399528,3.412187,3.128195,4.255386,3.597969,3.065613,3.321026,inf,3.156774,3.124505,1.798420,3.706080,3.719780,3.345421,inf,inf,inf,3.677501,2.887276,3.128195,3.783156,3.806416,3.240942,3.028559,2.910536,3.733114,2.872782,3.543369,3.100110,4.226807,3.889943,inf,3.240942,2.761619,3.889943,3.359507,inf,3.746102,2.961794,3.471078,inf,inf,3.215666,3.104094,3.436582,4.105334,3.647189
3.947159,3.578868,4.063407,inf,inf,3.441731,4.155453,inf,inf,2.799211,3.606147,inf,inf,nan,2.799211,inf,inf,inf,3.208366,inf,inf,3.289626,3.328106,3.833345,inf,2.967447,inf,3.054624,4.018933,3.873150,2.804736,2.817905,3.475407,2.883072,3.813285,inf,3.617298,3.443368,3.565849,inf,inf,4.227446,2.524928,3.652594,3.813285,3.540013,2.737185,2.814137,3.786251,2.904071,3.156774,inf,3.263979,2.932951,3.276967,2.998226,3.250645,3.064525,2.825191,3.020127,3.134548,2.937465,3.276967,3.193440,inf,3.786251,2.917405,2.604743,2.890372,2.904071,2.799211,3.660594,3.427177,3.167527,3.348517,3.089387,3.492358,2.664379,3.420808,3.198465,2.727661,3.636199,3.208366,2.981533,3.195599,2.484907,2.811870,3.120138,2.687639,inf,3.706080,1.647918,2.701339,2.876286,3.263979,inf,2.740319,3.005634,2.908556,2.861793,2.855875,3.134548,3.118380,3.329647,3.081868,2.917405,3.901513,2.771166,2.977548,3.411099,3.420808,2.979212,3.229952,2.932951,3.074234,3.034213,3.359507,3.623540,3.532380,3.695091,inf,3.695091,2.890372,2.634959,2.967447,inf,2.831480
3.758126,2.859399,3.141205,3.262410,inf,3.455431,3.619847,inf,3.809126,2.263604,2.886678,3.497654,inf,nan,2.610178,inf,inf,inf,2.249111,2.498606,inf,2.204713,3.106804,3.847045,2.135082,2.778414,inf,2.375176,2.616026,2.879398,3.256170,2.129607,2.755938,2.550198,3.277678,3.686059,3.230938,3.635405,4.272696,3.159484,3.952967,3.345266,1.989321,inf,3.624252,inf,2.548152,2.221326,2.517476,2.917771,3.026632,2.538627,2.651297,2.397344,2.944093,2.259887,2.806199,3.771372,3.990183,3.033827,3.350980,3.010056,3.637240,3.553713,3.444031,3.250645,2.787264,2.578421,2.701339,3.264344,2.577909,3.327720,3.185464,2.978494,2.904071,3.358499,2.956752,2.678079,2.885201,2.562523,3.290666,2.754019,2.470027,3.047912,2.434000,2.610178,3.135089,2.472959,2.498606,3.362217,3.719780,2.701339,1.539351,2.543412,inf,2.561188,2.570157,3.019333,3.268829,3.019333,2.738393,2.657833,3.387493,2.852932,3.095567,3.277678,3.222066,2.701339,2.298101,3.078225,3.087934,2.790179,3.243652,3.202063,inf,2.904071,3.026632,2.944093,2.996773,3.015643,inf,3.159484,2.517476,2.648658,2.778414,3.996472,2.989021
3.474928,3.309369,4.049321,3.514433,inf,3.553303,4.141368,inf,inf,2.785126,3.539382,3.469869,inf,nan,3.334432,inf,inf,inf,3.194281,2.470821,inf,3.072808,3.145785,inf,2.565442,3.299935,inf,2.693965,3.031893,3.747493,inf,2.803819,3.461322,3.117205,inf,inf,3.966181,4.234001,inf,inf,2.952227,3.434288,2.510843,4.187815,3.452626,inf,3.069673,2.959279,3.425592,3.236559,2.998848,3.060149,2.903320,3.174278,2.804736,2.840300,3.583133,3.194281,3.962398,2.803309,3.323195,2.923380,3.609455,3.525928,inf,3.425592,3.249894,3.283805,2.673554,3.236559,2.653943,2.953362,3.413092,4.049321,3.681005,3.186873,4.027579,3.044522,inf,3.387112,3.262881,3.275540,2.736135,3.145785,3.114748,2.582393,3.275540,3.249894,2.673554,inf,3.345421,2.876286,2.543412,1.499911,inf,3.887428,3.131699,3.194281,3.241044,3.338122,2.894470,2.976622,2.936059,3.060149,3.179354,3.249894,3.194281,2.857416,3.243271,3.285441,3.406722,3.658274,3.104295,3.174278,inf,3.569433,inf,3.609455,2.766255,3.334432,inf,inf,2.452637,2.673554,2.953362,inf,2.817395
inf,inf,3.194561,inf,inf,4.567377,inf,inf,3.017741,inf,3.065691,inf,inf,nan,2.826245,inf,3.535787,inf,inf,inf,inf,inf,3.610553,inf,inf,3.341054,inf,inf,inf,3.442039,inf,inf,3.078792,2.848805,3.493745,2.847019,2.729980,2.888826,2.932005,2.826245,3.542652,3.593602,inf,3.077641,2.689026,inf,inf,3.346972,2.493756,inf,3.183808,3.101268,2.944439,2.666091,3.304000,3.371833,inf,2.686094,3.454211,3.596467,3.364314,3.369964,2.610853,inf,3.110792,2.917405,inf,2.978350,3.263979,inf,3.081657,inf,3.656943,3.194561,3.028977,inf,3.722124,3.543787,inf,3.225498,3.650574,3.113927,inf,2.840330,3.096976,inf,3.148423,3.147172,3.061246,2.917405,inf,3.263979,inf,inf,1.335001,3.581973,3.316659,3.379241,3.484895,2.829935,3.229483,3.710888,2.563839,2.707039,3.364314,2.597865,2.829935,2.845855,3.004582,2.932332,2.821460,2.894674,3.603559,2.410678,3.447841,2.805834,3.039967,2.677619,3.559413,3.028977,2.576967,3.375551,3.466712,3.008566,2.445175,2.970086,2.232132
4.408994,3.550289,3.832095,3.566705,2.567899,3.269311,inf,inf,inf,inf,inf,3.599216,inf,nan,inf,inf,inf,3.621705,inf,inf,3.769868,3.404887,3.901513,3.000047,2.897522,3.632015,inf,inf,4.336928,3.732999,3.815877,inf,3.244096,3.670202,2.848805,4.336928,4.084539,inf,3.772272,inf,4.113420,3.956113,inf,4.173321,3.235400,inf,3.121945,3.526361,3.299527,3.365907,4.024075,3.189496,2.829935,2.736135,3.594961,3.172379,inf,4.075667,3.947904,3.684695,3.655275,3.660925,inf,3.511434,3.545594,3.411099,4.131279,3.472044,3.901513,inf,4.268498,3.173870,3.254757,3.832095,4.013085,3.662794,2.750221,3.488174,3.738802,inf,3.594961,inf,3.323628,4.104246,3.069942,inf,3.607620,2.744985,3.149475,2.693556,inf,inf,2.561188,3.887428,3.581973,1.793493,3.810353,3.068215,4.122430,3.670202,3.775856,4.001849,4.241094,3.647641,3.399862,3.581973,3.872934,2.790242,3.372618,3.872934,3.738802,2.707879,3.042146,3.362517,3.280657,3.901513,inf,2.968580,2.998000,2.567899,3.966540,2.596478,3.757672,3.554940,inf,3.018292,inf
inf,3.232294,3.692438,3.672360,3.054624,3.644464,3.514986,3.598343,2.875151,inf,3.717719,inf,3.433467,nan,3.054624,3.713275,3.764166,3.333131,inf,inf,3.320691,3.342306,3.695091,4.088758,3.181514,3.916007,inf,inf,inf,3.781990,inf,inf,inf,4.359659,4.068698,3.927772,4.144519,inf,inf,inf,inf,4.829432,inf,inf,3.865965,inf,2.712790,3.169886,3.348517,2.533103,3.412187,3.126914,3.316659,2.894470,3.329647,2.520470,3.852631,4.013085,3.336016,2.851891,3.003366,2.745969,3.074234,3.102279,inf,3.348517,2.402596,3.062888,2.687639,2.812910,2.708050,3.916007,3.133284,3.514101,3.257356,2.907065,3.324122,3.020127,inf,2.480923,2.780341,3.891612,2.611405,2.842717,2.926101,2.346091,2.701839,2.596478,3.636199,3.054624,inf,2.740319,2.570157,3.131699,3.316659,3.810353,1.801861,3.463779,2.705823,3.058314,2.740319,2.840655,4.178512,4.134366,3.448852,2.714673,3.607620,2.808920,2.557998,3.208366,2.871502,3.123053,3.079900,2.953362,3.676221,3.034213,3.614919,2.983073,inf,3.401197,3.557385,3.054624,2.842717,3.236945,3.020127,inf,2.740319
3.460434,3.406447,3.923256,4.539660,inf,3.818617,3.924142,3.804766,3.910688,2.837397,3.780301,inf,inf,nan,3.040130,4.122430,inf,inf,3.526361,inf,4.665748,3.202155,3.411099,inf,3.244096,3.632015,inf,3.169886,4.336928,3.530267,3.815877,3.010242,3.191415,3.085166,2.811751,3.532209,3.535233,3.713707,3.478379,3.261046,3.564114,3.475407,2.842922,3.970588,3.235400,3.511434,2.996288,3.132132,2.905298,3.222066,3.330927,inf,3.928547,3.250945,2.968580,3.316220,3.915213,2.924374,3.947904,3.338122,3.149475,3.071597,3.594961,3.511434,inf,3.299527,2.979987,3.472044,3.554940,3.365907,3.117205,inf,3.254757,2.909182,3.666512,3.407381,3.554940,2.898847,3.189496,3.372618,3.136816,3.404887,3.526361,3.646101,3.335256,2.802901,3.372618,3.235400,3.698781,2.567899,3.677501,3.005634,3.019333,3.194281,3.379241,3.068215,3.463779,1.937334,3.429283,3.020560,3.042688,2.759395,3.894520,3.301068,2.922107,2.955592,3.246553,3.315153,3.228777,3.449285,3.536070,3.441048,3.894520,2.904371,inf,2.928558,2.872782,2.742587,3.503800,4.013085,3.619966,3.040130,3.757672,2.952953,3.429283,3.751461,3.149475
3.762610,4.002517,3.276872,inf,inf,3.441731,3.480490,3.910420,3.211623,inf,2.969664,inf,3.398970,nan,3.366701,inf,inf,inf,inf,inf,3.152063,3.857116,3.660594,3.910420,inf,inf,3.003177,inf,3.690543,3.688602,3.463387,inf,3.493591,4.325162,3.484895,3.690543,3.926160,inf,4.479913,inf,4.709490,3.643644,inf,3.618098,3.687628,inf,2.846529,4.234001,3.202449,2.778414,3.580423,3.641724,inf,2.918865,3.295151,2.916075,3.268829,3.978589,2.811105,3.038311,3.211623,3.217273,2.948577,2.721209,2.899210,3.380786,2.751727,3.721539,3.052397,2.922255,2.487772,3.534937,3.648094,4.284323,3.366701,2.872569,3.222860,2.932951,3.641724,2.686213,2.804736,3.510542,2.879976,3.071267,3.035446,2.614662,2.769740,3.341054,inf,2.876286,2.887276,2.908556,3.268829,3.241044,3.484895,4.122430,2.705823,3.429283,1.901104,2.971137,2.755865,3.100052,2.901562,2.780341,2.753478,2.732857,2.923482,3.039738,2.699200,3.429283,3.015343,3.893276,3.104295,3.409280,3.988298,3.457862,3.580423,3.295151,3.295151,2.764715,3.320156,inf,2.653143,4.007168,2.908556,3.105077,2.705823
3.541694,3.896862,3.485522,4.193086,inf,4.309032,4.473448,inf,3.655275,3.117205,3.413316,inf,inf,nan,3.319938,inf,inf,3.698781,3.526361,inf,4.319174,3.327812,3.757672,4.151339,3.793402,inf,inf,3.372618,3.643780,4.884292,3.815877,3.069133,3.537989,3.323628,3.235400,2.982902,3.904032,4.219508,4.027685,inf,inf,3.740722,2.842922,3.826747,3.504898,3.511434,3.055179,3.048605,3.208366,3.019333,3.677501,3.738802,3.123828,3.082709,3.248387,3.172379,3.568639,2.977054,3.489759,3.194281,3.028894,3.071597,3.248387,2.885053,4.094900,3.131291,2.811751,3.472044,3.208366,3.110494,3.069550,3.632015,2.849292,3.027376,2.973364,2.969647,3.208366,3.030029,3.738802,3.169886,3.045655,3.149475,3.526361,3.208366,3.167020,2.711740,2.967153,3.091559,3.698781,3.208366,3.128195,2.861793,3.019333,3.338122,2.829935,3.670202,3.058314,3.020560,2.971137,1.980839,3.126215,3.197130,3.089801,3.098335,2.759395,2.729599,2.865483,3.045655,3.069550,3.270948,3.189496,3.094474,3.547947,2.701639,3.536070,2.861793,2.984354,3.941535,2.998000,4.013085,3.619966,3.463779,3.064525,2.952953,3.082709,3.149475,2.802901
4.091000,3.578868,3.514101,3.605594,inf,3.577698,3.683223,4.459727,4.219075,inf,3.518971,3.449458,inf,nan,3.772166,inf,3.383096,3.804435,3.632015,2.908556,4.078255,3.255129,4.007168,3.707688,3.205909,4.084243,3.205909,inf,3.546702,3.707472,inf,inf,3.990217,3.775856,3.687628,4.096008,3.560716,3.601703,4.133339,3.916007,3.939267,4.101789,inf,3.652594,3.890360,3.414356,2.958101,3.540854,3.314021,2.821920,3.233849,3.295151,2.882909,2.962371,3.354042,2.688706,inf,3.376602,3.595413,2.953362,2.931816,2.987507,3.074234,2.990707,3.507407,3.170180,2.820327,inf,2.967447,2.869575,2.851891,3.391096,4.400132,2.964795,3.569433,2.819889,3.314021,2.967447,2.804736,2.785126,3.007468,3.366701,3.005634,3.111288,3.046682,2.561982,2.870075,2.954459,3.804435,3.314021,3.783156,2.855875,2.738393,2.894470,3.229483,3.775856,2.740319,3.042688,2.755865,3.126215,2.062718,3.134548,3.248136,3.103654,2.865050,2.935589,3.429283,3.111288,3.020127,4.181321,2.992083,4.096008,3.027220,2.744712,3.844457,4.007168,2.810200,3.354042,3.020127,3.569433,4.072194,2.876286,3.010953,2.855875,3.111288,3.713275,2.908556
3.324035,3.423790,3.817169,4.322001,inf,3.358204,3.185756,4.136413,2.999882,2.899546,3.522620,inf,3.278389,nan,2.990707,inf,inf,inf,3.308701,inf,3.205635,2.840655,3.886587,4.482987,inf,inf,inf,3.154959,4.119268,3.626912,4.147525,2.918240,3.431902,3.511434,inf,3.079548,4.394906,4.001849,inf,inf,inf,3.981208,2.625263,4.302236,4.260194,inf,3.184094,2.914473,3.081868,2.252368,3.113268,3.174569,3.364314,3.144858,2.919157,2.843149,3.697554,3.858008,inf,2.817395,3.581457,3.037801,3.377302,3.640349,inf,3.683854,2.815008,3.398226,2.879135,3.350980,2.808386,inf,3.037098,3.065130,3.448852,3.445135,3.448852,3.067782,2.716424,2.808386,3.174569,3.187228,3.105969,3.428441,3.229169,2.696814,3.154959,2.815008,3.481122,2.990707,3.806416,3.134548,2.657833,2.976622,3.710888,4.001849,2.840655,2.759395,3.100052,3.197130,3.134548,1.828178,3.676861,3.174569,3.091042,3.364314,3.655275,3.030728,2.899546,3.858008,2.827996,3.426121,3.218716,3.491431,3.867717,2.710899,2.563962,3.174569,3.006333,3.795426,inf,3.448852,2.913632,3.081868,3.067782,4.083108,2.652008
3.202213,4.467754,3.853681,inf,inf,3.840203,4.495034,inf,inf,inf,4.004619,inf,inf,nan,3.485365,inf,inf,4.616247,3.547947,inf,inf,4.322353,3.779258,inf,inf,inf,2.919108,inf,4.358514,3.932923,3.104295,3.783867,2.754856,4.241094,3.603559,2.972219,3.990224,inf,4.598577,inf,4.828154,3.906149,inf,4.194907,4.152866,inf,inf,3.379710,2.883379,3.387493,3.005940,3.760388,3.400827,4.077250,inf,2.847392,3.936799,3.292534,3.217452,3.562440,3.565289,3.224366,2.440860,3.879594,2.671300,3.273458,3.806292,3.147056,4.269673,inf,3.191472,3.195456,3.622917,3.430032,3.229952,3.193965,3.182297,3.163187,3.413815,3.047631,3.963121,2.776832,2.998640,3.432685,4.508135,inf,3.884619,3.806292,2.915648,3.341524,3.240942,3.118380,3.387493,2.936059,2.563839,4.241094,4.178512,3.894520,2.901562,3.089801,3.248136,3.676861,1.890214,2.720667,2.983714,2.910412,2.887069,3.504975,3.191472,2.854799,2.752937,3.318793,3.916106,3.384103,3.134007,2.950144,2.803207,2.864508,3.669227,2.648377,2.542940,4.034671,3.086111,2.926884,3.653601,2.733326,3.059489
4.242593,3.618889,4.012267,4.517100,inf,3.737165,4.104314,inf,inf,2.748072,3.454672,inf,inf,nan,3.017570,inf,inf,4.022794,3.157227,inf,inf,3.079259,3.735112,inf,3.077694,3.956028,3.077694,2.891913,3.967794,4.312426,inf,2.766765,3.018803,3.301068,3.762146,3.621220,3.749126,3.738802,4.207857,inf,4.234701,4.176307,2.473789,3.804187,3.905987,3.142300,3.379192,2.762998,3.185806,3.343346,3.654941,3.716242,3.010107,2.993383,2.879254,3.038247,3.343346,3.503800,3.925344,3.662135,2.909255,3.638365,2.946019,3.488874,3.099385,3.145785,3.415572,2.943683,3.074234,3.546079,3.272983,3.956028,3.467199,3.116388,3.297378,3.640234,3.441219,3.465614,3.166936,3.238486,3.369668,3.238486,inf,3.623540,3.568109,inf,3.190831,3.304000,inf,3.185806,3.028559,3.329647,2.852932,3.060149,2.707039,3.647641,4.134366,3.301068,2.780341,3.098335,3.103654,3.174569,2.720667,1.941433,2.736835,3.212840,3.503800,3.369668,3.147325,3.359959,3.166936,3.274647,3.322654,3.228385,inf,3.329647,3.105635,3.023095,3.201432,3.094645,3.048100,3.990525,3.532380,3.041965,3.060149,3.382327,3.126914
